Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
4FGL J0652.9+4707 ,103.2354965209961,47.12590026855469,169.2313995361328,19.76371192932129,,,,,,,,Fermi,,,,
4FGL J0633.9+1746 ,98.48300170898438,17.772300720214844,195.13522338867188,4.272983551025391,0.2370994416923,2e-12,1.097087e-14,5e-20,0.19,3.2e+34,1631124879113.1943,Fermi,1127.6229900037804,11309.439892893688,748403729.0152475,941711.8581697842
4FGL J0633.7+0632 ,98.43710327148438,6.545000076293945,205.09274291992188,-0.9284467101097107,0.29739519058,7e-11,7.9592e-14,3e-18,1.355,1.2e+35,4920430379386.308,Fermi,1723.7313177784483,14185.495369765782,1434977207.0755002,761667.1300283696
4FGL J1623.0-0315 ,245.7519989013672,-3.2639999389648438,10.707283020019531,30.67098045349121,0.003845429067931,3e-15,1.16e-20,1e-22,1.141,8.1e+33,213600767.51677743,Fermi,34612.79722053036,183.42366644030866,372582963.4279337,169973.66974622715
4FGL J0007.0+7303 ,1.7680000066757202,73.05120086669922,119.66262817382812,10.46168041229248,0.3158731909,3e-10,3.6039e-13,5e-17,1.4,4.5e+35,10790564412609.799,Fermi,3154.8169278931477,15066.880127436838,2789513193.365294,563005.8646325467
4FGL J1625.1-0020 ,246.28700256347656,-0.3490999937057495,13.894618034362793,31.836809158325195,0.0028336138772234,3e-16,2.1325e-20,5e-24,0.951,3.7e+34,248608668.24939865,Fermi,100684.48630486154,135.1609501709266,798628343.0706899,99659.50384108826
4FGL J1952.9+3252 ,298.247314453125,32.882999420166016,68.77146911621094,2.8225579261779785,0.0395311928548,1.1e-12,5.844803e-15,8e-21,3.0,3.7e+36,486134351393.79095,Fermi,72511.16052882289,1885.6039739897383,8023913996.868534,117435.00537654832
4FGL J2028.3+3331 ,307.0848083496094,33.53150177001953,73.35942840576172,-3.0110559463500977,0.1767074151138,7e-13,4.85753e-15,7e-20,,3.5e+34,936993427587.3967,Fermi,1564.7340244336392,8428.792052794768,773992567.0079516,799428.7022927058
4FGL J2022.3+3840 ,305.5845031738281,38.67110061645508,76.85811614990234,0.944999635219574,0.048578779636,2.4e-11,8.61e-14,2e-16,10.0,3e+37,2068360750002.6934,Fermi,166247.37243212032,2317.166098925117,22606997184.098392,77557.28632870635
4FGL J2021.5+4026 ,305.3851013183594,40.44449996948242,78.22840118408203,2.081784725189209,0.26531766093,5e-11,5.4682e-14,3e-18,2.15,1.2e+35,3852181019445.982,Fermi,1900.537797627599,12655.424734002778,1411510654.9038506,725373.5983733404
4FGL J2021.1+3651 ,305.27960205078125,36.85609817504883,75.22906494140625,0.10907893627882004,0.103740952074,4e-12,9.57209e-14,7e-19,1.8,3.4e+36,3186984220612.4175,Fermi,26302.530253249926,4948.354384718782,7638168730.754198,194985.0147217673
4FGL J2017.9+3625 ,304.49090576171875,36.42770004272461,74.51801300048828,0.38911330699920654,0.1667491790418,9e-13,1.35985e-15,3e-20,,1.2e+34,481591448718.0892,Fermi,957.0970052047862,7953.792738196268,446746492.5151083,1022167.3893306885
4FGL J2017.7-1612 ,304.44140625,-16.203899383544922,27.348438262939453,-26.20638656616211,0.0023142872649224,4e-16,2.45e-21,5e-23,1.444,7.8e+33,76154064.37665214,Fermi,56612.142863262816,110.38951644388968,366748502.4976378,132906.18837385587
4FGL J2017.4+0602 ,304.351806640625,6.049200057983398,48.62242126464844,-16.033681869506836,0.002896215816722975,1.1e-17,7.9931e-21,7e-25,1.399,1.3e+34,153877278.07943687,Fermi,58364.67027255746,138.14700896084068,473175715.00159645,130895.5800036152
